ImageId,Label
6862,2
6863,9
6864,5
6865,9
6866,5
6867,4
6868,1
6869,9
6870,8
6871,5
6872,4
6873,0
6874,9
6875,3
6876,9
6877,9
6878,6
6879,9
6880,9
6881,3
6882,4
6883,8
6884,9
6885,4
6886,3
6887,2
6888,9
6889,5
6890,3
6891,9
6892,2
6893,7
6894,7
6895,7
6896,5
6897,9
6898,9
6899,5
6900,5
6901,9
6902,6
6903,6
6904,5
6905,9
6906,9
6907,9
6908,7
6909,1
6910,4
6911,9
6912,0
6913,9
6914,9
6915,8
6916,0
6917,0
6918,9
6919,9
6920,2
6921,9
6922,9
6923,4
6924,4
6925,9
6926,2
6927,1
6928,9
6929,9
6930,6
6931,9
6932,1
6933,9
6934,0
6935,9
6936,5
6937,9
6938,9
6939,2
6940,3
6941,6
6942,2
6943,9
6944,6
6945,6
6946,5
6947,3
6948,9
6949,8
6950,6
6951,0
6952,9
6953,5
6954,9
6955,6
6956,3
6957,1
6958,4
6959,5
6960,2
6961,3
6962,9
6963,6
6964,4
6965,1
6966,5
6967,6
6968,1
6969,4
6970,9
6971,9
6972,5
6973,9
6974,6
6975,8
6976,5
6977,7
6978,0
6979,1
6980,3
6981,1
6982,5
6983,1
6984,6
6985,6
6986,9
6987,9
6988,3
6989,9
6990,1
6991,6
6992,9
6993,0
6994,5
6995,0
6996,6
6997,0
6998,4
6999,6
7000,6
7001,8
7002,1
7003,9
7004,6
7005,5
7006,9
7007,6
7008,5
7009,2
7010,2
7011,1
7012,5
7013,7
7014,0
7015,4
7016,6
7017,4
7018,9
7019,9
7020,5
7021,9
7022,9
7023,6
7024,1
7025,7
7026,1
7027,0
7028,5
7029,9
7030,9
7031,5
7032,1
7033,7
7034,5
7035,9
7036,6
7037,5
7038,7
7039,0
7040,5
7041,9
7042,6
7043,2
7044,9
7045,9
7046,2
7047,6
7048,9
7049,9
7050,2
7051,9
7052,2
7053,4
7054,4
7055,1
7056,6
7057,0
7058,6
7059,9
7060,6
7061,5
7062,6
7063,9
7064,4
7065,1
7066,2
7067,1
7068,9
7069,0
7070,9
7071,9
7072,1
7073,9
7074,4
7075,3
7076,5
7077,0
7078,6
7079,9
7080,7
7081,0
7082,9
7083,9
7084,0
7085,2
7086,9
7087,0
7088,7
7089,9
7090,7
7091,2
7092,9
7093,3
7094,5
7095,0
7096,9
7097,2
7098,4
7099,6
7100,2
7101,0
7102,9
7103,7
7104,3
7105,5
7106,0
7107,9
7108,9
7109,5
7110,6
7111,6
7112,9
7113,6
7114,9
7115,1
7116,9
7117,6
7118,5
7119,8
7120,9
7121,9
7122,3
7123,9
7124,9
7125,7
7126,5
7127,2
7128,9
7129,4
7130,7
7131,9
7132,5
7133,7
7134,1
7135,1
7136,5
7137,6
7138,7
7139,4
7140,9
7141,9
7142,6
7143,1
7144,7
7145,2
7146,9
7147,1
7148,5
7149,6
7150,5
7151,9
7152,9
7153,9
7154,1
7155,7
7156,1
7157,2
7158,0
7159,7
7160,6
7161,9
7162,6
7163,0
7164,1
7165,5
7166,2
7167,9
7168,9
7169,9
7170,6
7171,6
7172,6
7173,4
7174,1
7175,4
7176,5
7177,9
7178,4
7179,9
7180,1
7181,0
7182,9
7183,1
7184,3
7185,7
7186,9
7187,6
7188,3
7189,3
7190,9
7191,2
7192,5
7193,9
7194,1
7195,9
7196,3
7197,9
7198,0
7199,1
7200,6
7201,9
7202,9
7203,7
7204,7
7205,0
7206,9
7207,9
7208,3
7209,9
7210,9
7211,9
7212,1
7213,2
7214,1
7215,1
7216,1
7217,0
7218,9
7219,9
7220,7
7221,7
7222,9
7223,4
7224,9
7225,3
7226,9
7227,9
7228,1
7229,4
7230,4
7231,4
7232,4
7233,3
7234,9
7235,1
7236,5
7237,1
7238,9
7239,9
7240,0
7241,1
7242,4
7243,9
7244,3
7245,3
7246,6
7247,5
7248,6
7249,1
7250,8
7251,5
7252,4
7253,7
7254,1
7255,1
7256,9
7257,2
7258,6
7259,5
7260,6
7261,6
7262,0
7263,5
7264,2
7265,3
7266,3
7267,4
7268,3
7269,0
7270,6
7271,5
7272,7
7273,4
7274,3
7275,9
7276,0
7277,1
7278,6
7279,9
7280,3
7281,9
7282,6
7283,5
7284,0
7285,9
7286,5
7287,8
7288,1
7289,7
7290,1
7291,0
7292,9
7293,9
7294,9
7295,9
7296,1
7297,0
7298,4
7299,9
7300,4
7301,1
7302,6
7303,5
7304,4
7305,6
7306,4
7307,0
7308,5
7309,4
7310,2
7311,3
7312,9
7313,1
7314,1
7315,2
7316,2
7317,9
7318,5
7319,9
7320,5
7321,5
7322,1
7323,6
7324,6
7325,1
7326,1
7327,9
7328,9
7329,6
7330,2
7331,3
7332,8
7333,9
7334,1
7335,6
7336,3
7337,6
7338,0
7339,5
7340,9
7341,5
7342,3
7343,4
7344,0
7345,9
7346,1
7347,3
7348,9
7349,4
7350,5
7351,9
7352,8
7353,9
7354,0
7355,6
7356,3
7357,6
7358,1
7359,3
7360,6
7361,3
7362,9
7363,7
7364,9
7365,9
7366,6
7367,3
7368,0
7369,9
7370,2
7371,1
7372,3
7373,9
7374,3
7375,7
7376,9
7377,3
7378,0
7379,4
7380,1
7381,9
7382,6
7383,6
7384,3
7385,6
7386,5
7387,0
7388,9
7389,9
7390,9
7391,9
7392,1
7393,6
7394,9
7395,1
7396,6
7397,9
7398,6
7399,9
7400,6
7401,2
7402,9
7403,9
7404,9
7405,9
7406,9
7407,0
7408,9
7409,9
7410,9
7411,1
7412,9
7413,5
7414,2
7415,9
7416,0
7417,9
7418,0
7419,9
7420,6
7421,6
7422,9
7423,3
7424,8
7425,0
7426,5
7427,9
7428,4
7429,1
7430,6
7431,9
7432,4
7433,6
7434,9
7435,7
7436,3
7437,5
7438,9
7439,9
7440,9
7441,1
7442,6
7443,4
7444,6
7445,1
7446,2
7447,3
7448,9
7449,6
7450,5
7451,5
7452,5
7453,3
7454,9
7455,1
7456,9
7457,3
7458,0
7459,4
7460,9
7461,0
7462,9
7463,6
7464,2
7465,1
7466,9
7467,9
7468,5
7469,4
7470,0
7471,6
7472,0
7473,0
7474,6
7475,6
7476,6
7477,6
7478,1
7479,0
7480,7
7481,1
7482,1
7483,9
7484,2
7485,9
7486,1
7487,6
7488,4
7489,3
7490,9
7491,1
7492,9
7493,4
7494,1
7495,3
7496,1
7497,0
7498,9
7499,9
7500,6
7501,2
7502,9
7503,4
7504,3
7505,5
7506,9
7507,9
7508,6
7509,6
7510,9
7511,9
7512,9
7513,3
7514,9
7515,1
7516,4
7517,1
7518,8
7519,6
7520,5
7521,9
7522,6
7523,6
7524,5
7525,0
7526,4
7527,1
7528,5
7529,7
7530,5
7531,8
7532,3
7533,6
7534,2
7535,6
7536,9
7537,1
7538,7
7539,3
7540,1
7541,7
7542,7
7543,4
7544,5
7545,7
7546,3
7547,3
7548,9
7549,1
7550,6
7551,1
7552,4
7553,9
7554,9
7555,3
7556,0
7557,5
7558,1
7559,0
7560,8
7561,9
7562,0
7563,9
7564,9
7565,9
7566,9
7567,9
7568,9
7569,7
7570,6
7571,6
7572,1
7573,5
7574,5
7575,7
7576,9
7577,7
7578,3
7579,1
7580,9
7581,3
7582,6
7583,4
7584,0
7585,9
7586,0
7587,6
7588,0
7589,9
7590,3
7591,1
7592,5
7593,3
7594,4
7595,1
7596,8
7597,7
7598,9
7599,1
7600,9
7601,9
7602,0
7603,2
7604,0
7605,4
7606,3
7607,5
7608,0
7609,6
7610,5
7611,9
7612,6
7613,6
7614,5
7615,1
7616,6
7617,9
7618,9
7619,5
7620,6
7621,2
7622,2
7623,3
7624,4
7625,6
7626,6
7627,5
7628,5
7629,1
7630,7
7631,7
7632,5
7633,5
7634,0
7635,6
7636,6
7637,6
7638,1
7639,5
7640,4
7641,6
7642,9
7643,5
7644,4
7645,9
7646,4
7647,5
7648,1
7649,4
7650,0
7651,2
7652,9
7653,5
7654,2
7655,3
7656,3
7657,4
7658,5
7659,1
7660,0
7661,6
7662,3
7663,4
7664,6
7665,4
7666,6
7667,9
7668,0
7669,0
7670,9
7671,9
7672,5
7673,9
7674,9
7675,1
7676,5
7677,1
7678,9
7679,8
7680,7
7681,6
7682,8
7683,0
7684,9
7685,0
7686,9
7687,6
7688,9
7689,7
7690,9
7691,9
7692,9
7693,5
7694,1
7695,4
7696,0
7697,9
7698,6
7699,4
7700,1
7701,4
7702,6
7703,3
7704,0
7705,9
7706,7
7707,5
7708,1
7709,3
7710,4
7711,1
7712,9
7713,0
7714,3
7715,0
7716,7
7717,1
7718,0
7719,5
7720,9
7721,9
7722,0
7723,9
7724,1
7725,5
7726,3
7727,5
7728,5
7729,4
7730,9
7731,6
7732,6
7733,1
7734,4
7735,5
7736,9
7737,7
7738,9
7739,6
7740,0
7741,5
7742,6
7743,6
7744,9
7745,5
7746,5
7747,9
7748,2
7749,6
7750,1
7751,5
7752,6
7753,6
7754,3
7755,6
7756,6
7757,6
7758,1
7759,5
7760,9
7761,5
7762,4
7763,6
7764,1
7765,1
7766,7
7767,2
7768,5
7769,5
7770,9
7771,1
7772,5
7773,4
7774,8
7775,6
7776,1
7777,4
7778,5
7779,9
7780,9
7781,0
7782,6
7783,7
7784,6
7785,9
7786,3
7787,5
7788,1
7789,1
7790,6
7791,4
7792,2
7793,1
7794,4
7795,4
7796,1
7797,4
7798,1
7799,1
7800,7
7801,9
7802,5
7803,3
7804,9
7805,6
7806,5
7807,6
7808,9
7809,5
7810,5
7811,6
7812,5
7813,1
7814,6
7815,6
7816,9
7817,5
7818,7
7819,9
7820,9
7821,6
7822,1
7823,1
7824,5
7825,5
7826,9
7827,1
7828,9
7829,9
7830,9
7831,9
7832,9
7833,5
7834,1
7835,9
7836,3
7837,9
7838,3
7839,2
7840,4
7841,9
7842,6
7843,9
7844,7
7845,1
7846,9
7847,9
7848,9
7849,5
7850,3
7851,6
7852,9
7853,5
7854,9
7855,9
7856,9
7857,6
7858,3
7859,9
7860,0
7861,9
7862,9
7863,6
7864,5
7865,0
7866,6
7867,9
7868,5
7869,9
7870,7
7871,9
7872,3
7873,7
7874,4
7875,9
7876,0
7877,0
7878,4
7879,2
7880,4
7881,6
7882,1
7883,9
7884,4
7885,9
7886,1
7887,7
7888,0
7889,7
7890,0
7891,9
7892,1
7893,6
7894,9
7895,1
7896,5
7897,4
7898,0
7899,7
7900,0
7901,9
7902,5
7903,1
7904,0
7905,4
7906,1
7907,2
7908,6
7909,9
7910,1
7911,0
7912,2
7913,9
7914,0
7915,3
7916,9
7917,0
7918,5
7919,3
7920,7
7921,0
7922,0
7923,5
7924,5
7925,6
7926,5
7927,2
7928,2
7929,9
7930,6
7931,7
7932,5
7933,6
7934,9
7935,6
7936,9
7937,4
7938,0
7939,1
7940,0
7941,5
7942,6
7943,9
7944,4
7945,6
7946,6
7947,2
7948,9
7949,4
7950,0
7951,6
7952,7
7953,4
7954,5
7955,2
7956,9
7957,4
7958,1
7959,4
7960,5
7961,2
7962,2
7963,7
7964,6
7965,1
7966,9
7967,9
7968,5
7969,9
7970,6
7971,9
7972,9
7973,9
7974,7
7975,0
7976,9
7977,9
7978,9
7979,4
7980,5
7981,2
7982,3
7983,6
7984,9
7985,4
7986,6
7987,0
7988,1
7989,9
7990,5
7991,1
7992,6
7993,9
7994,1
7995,7
7996,6
7997,3
7998,3
7999,2
8000,0
8001,6
8002,9
8003,1
8004,1
8005,3
8006,2
8007,9
8008,9
8009,9
8010,6
8011,1
8012,1
8013,9
8014,5
8015,1
8016,8
8017,3
8018,1
8019,9
8020,3
8021,5
8022,1
8023,9
8024,5
8025,0
8026,6
8027,6
8028,4
8029,5
8030,9
8031,5
8032,9
8033,9
8034,5
8035,9
8036,8
8037,0
8038,3
8039,1
8040,4
8041,0
8042,9
8043,1
8044,9
8045,9
8046,1
8047,9
8048,7
8049,2
8050,3
8051,6
8052,9
8053,4
8054,4
8055,5
8056,9
8057,9
8058,1
8059,9
8060,2
8061,1
8062,4
8063,0
8064,1
8065,1
8066,0
8067,5
8068,9
8069,1
8070,9
8071,5
8072,0
8073,4
8074,9
8075,4
8076,6
8077,9
8078,2
8079,9
8080,6
8081,1
8082,9
8083,5
8084,0
8085,6
8086,2
8087,6
8088,4
8089,8
8090,6
8091,9
8092,2
8093,5
8094,3
8095,6
8096,0
8097,1
8098,9
8099,9
8100,9
8101,6
8102,6
8103,9
8104,1
8105,9
8106,9
8107,0
8108,3
8109,9
8110,9
8111,7
8112,1
8113,3
8114,6
8115,6
8116,7
8117,9
8118,5
8119,4
8120,9
8121,9
8122,9
8123,2
8124,3
8125,3
8126,1
8127,6
8128,9
8129,3
8130,9
8131,9
8132,0
8133,3
8134,5
8135,4
8136,4
8137,2
8138,5
8139,9
8140,6
8141,6
8142,0
8143,1
8144,4
8145,1
8146,0
8147,6
8148,9
8149,4
8150,3
8151,9
8152,3
8153,0
8154,1
8155,1
8156,9
8157,9
8158,6
8159,1
8160,1
8161,6
8162,5
8163,2
8164,0
8165,2
8166,9
8167,4
8168,1
8169,9
8170,1
8171,9
8172,6
8173,9
8174,7
8175,6
8176,3
8177,2
8178,4
8179,1
8180,4
8181,5
8182,9
8183,3
8184,5
8185,4
8186,6
8187,9
8188,6
8189,9
8190,1
8191,7
8192,5
8193,6
8194,1
8195,3
8196,2
8197,5
8198,9
8199,0
8200,0
8201,2
8202,9
8203,1
8204,3
8205,6
8206,9
8207,3
8208,9
8209,3
8210,9
8211,1
8212,6
8213,6
8214,9
8215,1
8216,9
8217,5
8218,4
8219,4
8220,9
8221,0
8222,7
8223,2
8224,9
8225,9
8226,1
8227,4
8228,0
8229,6
8230,0
8231,8
8232,9
8233,5
8234,7
8235,9
8236,4
8237,4
8238,9
8239,6
8240,9
8241,1
8242,9
8243,9
8244,6
8245,6
8246,3
8247,5
8248,9
8249,3
8250,8
8251,2
8252,4
8253,0
8254,6
8255,0
8256,9
8257,9
8258,9
8259,0
8260,1
8261,6
8262,5
8263,2
8264,9
8265,0
8266,3
8267,0
8268,0
8269,5
8270,4
8271,5
8272,0
8273,0
8274,5
8275,0
8276,2
8277,3
8278,1
8279,2
8280,4
8281,3
8282,0
8283,2
8284,0
8285,7
8286,9
8287,3
8288,3
8289,9
8290,6
8291,5
8292,9
8293,0
8294,1
8295,9
8296,0
8297,6
8298,5
8299,1
8300,1
8301,5
8302,1
8303,7
8304,5
8305,4
8306,6
8307,2
8308,1
8309,1
8310,0
8311,5
8312,9
8313,9
8314,1
8315,9
8316,5
8317,3
8318,9
8319,2
8320,3
8321,8
8322,9
8323,5
8324,9
8325,7
8326,1
8327,3
8328,9
8329,8
8330,5
8331,0
8332,6
8333,9
8334,6
8335,2
8336,5
8337,6
8338,9
8339,1
8340,0
8341,7
8342,2
8343,1
8344,2
8345,3
8346,9
8347,4
8348,1
8349,9
8350,2
8351,3
8352,4
8353,6
8354,7
8355,8
8356,6
8357,9
8358,0
8359,6
8360,9
8361,2
8362,2
8363,5
8364,2
8365,9
8366,6
8367,1
8368,5
8369,0
8370,9
8371,5
8372,4
8373,9
8374,6
8375,2
8376,1
8377,9
8378,1
8379,2
8380,0
8381,5
8382,9
8383,2
8384,0
8385,0
8386,4
8387,0
8388,9
8389,3
8390,9
8391,6
8392,2
8393,6
8394,5
8395,6
8396,3
8397,5
8398,3
8399,4
8400,0
8401,5
8402,6
8403,3
8404,9
8405,3
8406,1
8407,6
8408,6
8409,4
8410,9
8411,4
8412,0
8413,9
8414,1
8415,8
8416,9
8417,3
8418,4
8419,9
8420,0
8421,2
8422,6
8423,0
8424,1
8425,1
8426,6
8427,1
8428,4
8429,3
8430,1
8431,9
8432,9
8433,9
8434,6
8435,5
8436,0
8437,0
8438,2
8439,4
8440,7
8441,9
8442,5
8443,5
8444,4
8445,9
8446,9
8447,4
8448,5
8449,0
8450,5
8451,9
8452,9
8453,4
8454,1
8455,4
8456,4
8457,9
8458,9
8459,4
8460,5
8461,3
8462,0
8463,7
8464,9
8465,9
8466,6
8467,2
8468,4
8469,4
8470,6
8471,3
8472,2
8473,7
8474,1
8475,1
8476,0
8477,2
8478,9
8479,9
8480,0
8481,9
8482,9
8483,7
8484,0
8485,9
8486,9
8487,4
8488,1
8489,6
8490,6
8491,5
8492,9
8493,1
8494,4
8495,5
8496,3
8497,3
8498,9
8499,9
8500,7
8501,1
8502,9
8503,4
8504,6
8505,9
8506,0
8507,9
8508,9
8509,4
8510,3
8511,7
8512,9
8513,4
8514,4
8515,6
8516,4
8517,1
8518,7
8519,5
8520,0
8521,5
8522,0
8523,6
8524,2
8525,9
8526,4
8527,7
8528,0
8529,1
8530,2
8531,0
8532,5
8533,9
8534,1
8535,1
8536,6
8537,5
8538,9
8539,8
8540,6
8541,1
8542,9
8543,5
8544,1
8545,6
8546,9
8547,1
8548,5
8549,0
8550,6
8551,1
8552,9
8553,9
8554,6
8555,6
8556,5
8557,1
8558,2
8559,9
8560,9
8561,4
8562,6
8563,7
8564,0
8565,4
8566,6
8567,6
8568,6
8569,3
8570,5
8571,6
8572,3
8573,0
8574,9
8575,3
8576,2
8577,6
8578,3
8579,9
8580,0
8581,5
8582,9
8583,1
8584,3
8585,5
8586,0
8587,4
8588,0
8589,4
8590,9
8591,9
8592,6
8593,6
8594,5
8595,2
8596,9
8597,9
8598,5
8599,0
8600,7
8601,9
8602,1
8603,9
8604,9
8605,9
8606,0
8607,6
8608,4
8609,5
8610,9
8611,6
8612,9
8613,0
8614,4
8615,9
8616,3
8617,9
8618,5
8619,3
8620,5
8621,1
8622,4
8623,9
8624,1
8625,9
8626,1
8627,6
8628,3
8629,9
8630,1
8631,6
8632,1
8633,1
8634,9
8635,4
8636,0
8637,5
8638,4
8639,4
8640,6
8641,3
8642,1
8643,6
8644,5
8645,5
8646,3
8647,7
8648,9
8649,1
8650,5
8651,3
8652,3
8653,2
8654,6
8655,2
8656,2
8657,6
8658,0
8659,9
8660,9
8661,2
8662,3
8663,1
8664,8
8665,6
8666,4
8667,5
8668,9
8669,1
8670,0
8671,7
8672,1
8673,9
8674,9
8675,5
8676,0
8677,9
8678,1
8679,7
8680,9
8681,3
8682,7
8683,6
8684,7
8685,7
8686,3
8687,9
8688,2
8689,4
8690,3
8691,9
8692,7
8693,9
8694,0
8695,9
8696,1
8697,8
8698,1
8699,8
8700,9
8701,9
8702,1
8703,9
8704,9
8705,6
8706,1
8707,9
8708,9
8709,6
8710,9
8711,1
8712,5
8713,2
8714,0
8715,0
8716,1
8717,9
8718,3
8719,9
8720,6
8721,1
8722,9
8723,9
8724,0
8725,1
8726,0
8727,7
8728,0
8729,6
8730,7
8731,7
8732,5
8733,5
8734,1
8735,5
8736,9
8737,9
8738,2
8739,4
8740,6
8741,8
8742,5
8743,0
8744,6
8745,5
8746,6
8747,8
8748,3
8749,9
8750,1
8751,9
8752,6
8753,6
8754,6
8755,7
8756,1
8757,3
8758,6
8759,8
8760,1
8761,2
8762,3
8763,3
8764,6
8765,3
8766,3
8767,6
8768,4
8769,2
8770,9
8771,6
8772,3
8773,5
8774,0
8775,9
8776,9
8777,7
8778,7
8779,5
8780,3
8781,1
8782,2
8783,3
8784,1
8785,9
8786,9
8787,8
8788,4
8789,8
8790,2
8791,1
8792,3
8793,6
8794,9
8795,6
8796,9
8797,0
8798,0
8799,9
8800,0
8801,7
8802,9
8803,3
8804,0
8805,0
8806,9
8807,3
8808,3
8809,7
8810,9
8811,6
8812,6
8813,0
8814,9
8815,7
8816,2
8817,5
8818,7
8819,9
8820,1
8821,2
8822,7
8823,6
8824,0
8825,7
8826,2
8827,1
8828,0
8829,5
8830,6
8831,9
8832,9
8833,4
8834,0
8835,3
8836,5
8837,1
8838,1
8839,3
8840,4
8841,3
8842,9
8843,5
8844,9
8845,0
8846,5
8847,5
8848,1
8849,2
8850,7
8851,6
8852,5
8853,3
8854,0
8855,5
8856,6
8857,9
8858,0
8859,0
8860,3
8861,1
8862,9
8863,1
8864,2
8865,5
8866,9
8867,7
8868,9
8869,3
8870,9
8871,0
8872,1
8873,2
8874,5
8875,4
8876,9
8877,2
8878,1
8879,3
8880,1
8881,8
8882,5
8883,6
8884,9
8885,7
8886,3
8887,9
8888,0
8889,4
8890,5
8891,6
8892,6
8893,1
8894,1
8895,7
8896,5
8897,4
8898,9
8899,2
8900,2
8901,9
8902,7
8903,9
8904,3
8905,9
8906,1
8907,1
8908,1
8909,6
8910,1
8911,6
8912,2
8913,6
8914,6
8915,6
8916,3
8917,9
8918,9
8919,9
8920,9
8921,3
8922,5
8923,9
8924,5
8925,9
8926,6
8927,9
8928,9
8929,3
8930,2
8931,1
8932,5
8933,5
8934,9
8935,7
8936,5
8937,0
8938,0
8939,9
8940,9
8941,7
8942,0
8943,9
8944,7
8945,4
8946,4
8947,6
8948,8
8949,9
8950,2
8951,9
8952,7
8953,5
8954,1
8955,4
8956,9
8957,5
8958,6
8959,4
8960,6
8961,0
8962,2
8963,6
8964,2
8965,2
8966,2
8967,4
8968,1
8969,6
8970,1
8971,2
8972,1
8973,1
8974,5
8975,1
8976,2
8977,9
8978,6
8979,4
8980,3
8981,9
8982,5
8983,5
8984,1
8985,0
8986,1
8987,1
8988,9
8989,1
8990,3
8991,2
8992,6
8993,9
8994,9
8995,5
8996,2
8997,5
8998,4
8999,9
9000,9
9001,9
9002,1
9003,8
9004,9
9005,5
9006,2
9007,9
9008,6
9009,9
9010,9
9011,8
9012,6
9013,9
9014,0
9015,7
9016,5
9017,1
9018,0
9019,2
9020,1
9021,4
9022,9
9023,1
9024,9
9025,7
9026,0
9027,9
9028,3
9029,1
9030,6
9031,2
9032,6
9033,6
9034,9
9035,3
9036,6
9037,9
9038,9
9039,9
9040,5
9041,2
9042,9
9043,0
9044,4
9045,0
9046,9
9047,9
9048,6
9049,5
9050,3
9051,5
9052,6
9053,1
9054,9
9055,6
9056,1
9057,5
9058,2
9059,0
9060,0
9061,9
9062,3
9063,2
9064,9
9065,3
9066,9
9067,4
9068,5
9069,0
9070,9
9071,9
9072,9
9073,6
9074,9
9075,9
9076,6
9077,0
9078,9
9079,1
9080,7
9081,9
9082,3
9083,6
9084,8
9085,1
9086,0
9087,7
9088,3
9089,7
9090,1
9091,6
9092,8
9093,3
9094,1
9095,6
9096,0
9097,9
9098,6
9099,9
9100,1
9101,5
9102,0
9103,0
9104,5
9105,9
9106,4
9107,3
9108,3
9109,9
9110,6
9111,5
9112,3
9113,2
9114,0
9115,2
9116,0
9117,6
9118,1
9119,6
9120,7
9121,9
9122,0
9123,4
9124,5
9125,4
9126,9
9127,5
9128,9
9129,6
9130,9
9131,7
9132,2
9133,6
9134,5
9135,6
9136,7
9137,9
9138,7
9139,0
9140,4
9141,6
9142,3
9143,6
9144,0
9145,9
9146,4
9147,2
9148,2
9149,9
9150,0
9151,9
9152,0
9153,9
9154,0
9155,0
9156,3
9157,3
9158,3
9159,9
9160,9
9161,6
9162,2
9163,2
9164,4
9165,9
9166,0
9167,5
9168,2
9169,6
9170,9
9171,3
9172,9
9173,9
9174,7
9175,1
9176,4
9177,3
9178,6
9179,7
9180,4
9181,1
9182,2
9183,4
9184,1
9185,9
9186,9
9187,9
9188,1
9189,3
9190,0
9191,9
9192,7
9193,8
9194,9
9195,1
9196,6
9197,9
9198,9
9199,9
9200,5
9201,1
9202,6
9203,9
9204,5
9205,0
9206,8
9207,9
9208,1
9209,6
9210,9
9211,1
9212,9
9213,4
9214,3
9215,6
9216,6
9217,0
9218,9
9219,4
9220,9
9221,9
9222,3
9223,9
9224,9
9225,8
9226,0
9227,4
9228,3
9229,7
9230,4
9231,6
9232,6
9233,5
9234,3
9235,0
9236,5
9237,5
9238,1
9239,9
9240,6
9241,9
9242,9
9243,9
9244,3
9245,5
9246,1
9247,3
9248,5
9249,0
9250,9
9251,2
9252,9
9253,9
9254,9
9255,6
9256,4
9257,3
9258,1
9259,0
9260,7
9261,6
9262,3
9263,6
9264,0
9265,4
9266,9
9267,5
9268,2
9269,4
9270,1
9271,7
9272,9
9273,0
9274,5
9275,3
9276,4
9277,9
9278,9
9279,0
9280,9
9281,6
9282,9
9283,2
9284,0
9285,1
9286,9
9287,3
9288,9
9289,2
9290,6
9291,4
9292,1
9293,4
9294,9
9295,2
9296,9
9297,1
9298,1
9299,9
9300,0
9301,2
9302,7
9303,9
9304,7
9305,9
9306,6
9307,7
9308,7
9309,9
9310,6
9311,9
9312,9
9313,4
9314,7
9315,1
9316,1
9317,6
9318,1
9319,1
9320,3
9321,1
9322,6
9323,3
9324,1
9325,1
9326,5
9327,6
9328,1
9329,3
9330,9
9331,1
9332,5
9333,4
9334,3
9335,9
9336,9
9337,5
9338,0
9339,5
9340,9
9341,6
9342,3
9343,0
9344,7
9345,2
9346,2
9347,4
9348,2
9349,0
9350,6
9351,9
9352,9
9353,3
9354,4
9355,7
9356,0
9357,9
9358,9
9359,7
9360,4
9361,0
9362,7
9363,6
9364,2
9365,4
9366,2
9367,9
9368,0
9369,6
9370,0
9371,4
9372,4
9373,3
9374,3
9375,0
9376,9
9377,9
9378,6
9379,1
9380,0
9381,6
9382,9
9383,4
9384,2
9385,3
9386,5
9387,0
9388,9
9389,6
9390,4
9391,5
9392,0
9393,5
9394,2
9395,1
9396,1
9397,0
9398,8
9399,6
9400,2
9401,0
9402,9
9403,9
9404,3
9405,6
9406,2
9407,0
9408,9
9409,9
9410,2
9411,9
9412,4
9413,1
9414,6
9415,1
9416,9
9417,1
9418,6
9419,4
9420,2
9421,1
9422,5
9423,9
9424,2
9425,0
9426,6
9427,4
9428,1
9429,3
9430,5
9431,3
9432,0
9433,9
9434,1
9435,5
9436,6
9437,1
9438,2
9439,9
9440,7
9441,3
9442,6
9443,4
9444,1
9445,6
9446,5
9447,5
9448,4
9449,6
9450,2
9451,1
9452,1
9453,9
9454,5
9455,1
9456,9
9457,0
9458,2
9459,7
9460,1
9461,9
9462,5
9463,9
9464,4
9465,4
9466,4
9467,5
9468,1
9469,7
9470,9
9471,6
9472,4
9473,5
9474,6
9475,3
9476,1
9477,9
9478,7
9479,9
9480,7
9481,9
9482,0
9483,5
9484,6
9485,9
9486,5
9487,9
9488,1
9489,2
9490,9
9491,1
9492,9
9493,9
9494,6
9495,9
9496,5
9497,6
9498,0
9499,9
9500,6
9501,4
9502,6
9503,3
9504,9
9505,6
9506,0
9507,9
9508,1
9509,6
9510,5
9511,2
9512,9
9513,3
9514,9
9515,2
9516,1
9517,2
9518,6
9519,9
9520,7
9521,6
9522,9
9523,0
9524,9
9525,0
9526,9
9527,9
9528,5
9529,3
9530,6
9531,4
9532,5
9533,9
9534,7
9535,6
9536,9
9537,5
9538,2
9539,1
9540,1
9541,5
9542,3
9543,6
9544,4
9545,7
9546,9
9547,3
9548,4
9549,8
9550,7
9551,9
9552,1
9553,1
9554,9
9555,5
9556,4
9557,4
9558,3
9559,0
9560,3
9561,9
9562,6
9563,1
9564,6
9565,4
9566,0
9567,6
9568,2
9569,9
9570,0
9571,6
9572,3
9573,6
9574,6
9575,6
9576,5
9577,1
9578,9
9579,9
9580,3
9581,6
9582,3
9583,5
9584,0
9585,9
9586,2
9587,0
9588,3
9589,2
9590,5
9591,9
9592,9
9593,2
9594,9
9595,9
9596,9
9597,4
9598,5
9599,7
9600,5
9601,4
9602,9
9603,6
9604,5
9605,1
9606,1
9607,6
9608,9
9609,0
9610,2
9611,8
9612,7
9613,6
9614,3
9615,5
9616,4
9617,5
9618,1
9619,1
9620,4
9621,5
9622,9
9623,9
9624,3
9625,7
9626,9
9627,3
9628,0
9629,9
9630,9
9631,6
9632,9
9633,3
9634,3
9635,2
9636,3
9637,9
9638,6
9639,9
9640,9
9641,9
9642,6
9643,7
9644,3
9645,3
9646,3
9647,1
9648,1
9649,4
9650,6
9651,9
9652,9
9653,9
9654,5
9655,9
9656,7
9657,5
9658,5
9659,2
